,Source,Target
6171,2726647329,1015411202325958658
6172,2726647329,893410414322634752
6173,2726647329,1278366540405014529
6174,2726647329,1167147633254850560
6175,2726647329,1057851693516382208
6176,2726647329,884821734511304705
6177,2726647329,775393287343599616
6178,2726647329,1090470592254562305
6179,2726647329,297216212
6180,2726647329,3049681604
6181,2726647329,2331188347
6182,2726647329,300352854
6183,2726647329,1085712197655891969
6184,2726647329,1118722415603933184
6185,2726647329,1252177057129402370
6186,2726647329,1083376265112027136
6187,2726647329,1026574045813329921
6188,2726647329,30444324
6189,2726647329,1195712410734223360
6190,2726647329,3121397785
6191,2726647329,1279385655395725318
6192,2726647329,41207810
6193,2726647329,1206193398098595840
6194,2726647329,112682687
6195,2726647329,1282309614667800578
6196,2726647329,771259155919228928
6197,2726647329,94793213
6198,2726647329,1254481621740400646
6199,2726647329,1279861356750127106
6200,2726647329,1284611860281647107
6201,2726647329,1066322350252204032
6202,2726647329,3303808239
6203,2726647329,26850858
6204,2726647329,1273144957872848896
6205,2726647329,2370943447
6206,2726647329,241993071
6207,2726647329,756792897433956353
6208,2726647329,2262723403
6209,2726647329,890119581699895297
6210,2726647329,1244735902989066248
6211,2726647329,1280169173667233792
6212,2726647329,1073893434837164032
6213,2726647329,1125820552474714114
6214,2726647329,147336693
6215,2726647329,1173967272941170689
6216,2726647329,2770302585
6217,2726647329,1265231411918843906
6218,2726647329,1205186326485594112
6219,2726647329,1271351424748642307
6220,2726647329,1229064398813179906
6221,2726647329,1232015881456308224
6222,2726647329,1137148665070571521
6223,2726647329,708239676247777281
6224,2726647329,1218921307825491969
6225,2726647329,23440901
6226,2726647329,956631290668814336
6227,2726647329,1057225221344759808
6228,2726647329,749601123871301632
6229,2726647329,70671167
6230,2726647329,175819052
6231,2726647329,3140542486
6232,2726647329,1285707731337449473
6233,2726647329,1058836200
6234,2726647329,973464194
6235,2726647329,766631329513562112
6236,2726647329,1033873599885717509
6237,2726647329,355697024
6238,2726647329,388302135
6239,2726647329,1272576460138651656
6240,2726647329,843833752031842304
6241,2726647329,1019606126978064389
6242,2726647329,1197410231904399360
6243,2726647329,766024861756055553
6244,2726647329,1363707343
6245,2726647329,2608623831
6246,2726647329,734083358339268608
6247,2726647329,1257792490444189696
6248,2726647329,2800452582
6249,2726647329,1261553486015148033
6250,2726647329,582206197
6251,2726647329,869278907442364416
6252,2726647329,341542693
6253,2726647329,3052017784
6254,2726647329,383987144
6255,2726647329,44952306
6256,2726647329,2190546520
6257,2726647329,1079115100475346944
6258,2726647329,1208127664520867841
6259,2726647329,341924717
6260,2726647329,559776930
6261,2726647329,1273605218459058176
6262,2726647329,1322175020
6263,2726647329,3043936567
6264,2726647329,1253111369207029760
6265,2726647329,1272355457835962370
6266,2726647329,434242656
6267,175819052,182306803
6268,175819052,1221878357991854080
6269,175819052,39563493
6270,175819052,893410414322634752
6271,175819052,1167147633254850560
6272,175819052,1145468172
6273,175819052,777736130
6274,175819052,1090470592254562305
6275,175819052,1022199069698129921
6276,175819052,196562201
6277,175819052,297216212
6278,175819052,1295314640197636096
6279,175819052,3049681604
6280,175819052,1085712197655891969
6281,175819052,1078079945266655232
6282,175819052,1252177057129402370
6283,175819052,1682346564
6284,175819052,2455767946
6285,175819052,30444324
6286,175819052,1223666855337955328
6287,175819052,1137995313099264000
6288,175819052,3121397785
6289,175819052,1206193398098595840
6290,175819052,112682687
6291,175819052,94793213
6292,175819052,1254481621740400646
6293,175819052,1105384796920995840
6294,175819052,1066322350252204032
6295,175819052,387108275
6296,175819052,3303808239
6297,175819052,2596734018
6298,175819052,2370943447
6299,175819052,3387639832
6300,175819052,468615427
6301,175819052,2262723403
6302,175819052,2765472143
6303,175819052,890119581699895297
6304,175819052,1244735902989066248
6305,175819052,1125820552474714114
6306,175819052,147336693
6307,175819052,1173967272941170689
6308,175819052,2770302585
6309,175819052,552511754
6310,175819052,708239676247777281
6311,175819052,23440901
6312,175819052,1280573917640310784
6313,175819052,337759321
6314,175819052,1057225221344759808
6315,175819052,901164269831639041
6316,175819052,25897932
6317,175819052,1260730901849227264
6318,175819052,1157581115944833024
6319,175819052,766631329513562112
6320,175819052,214722676
6321,175819052,355697024
6322,175819052,843833752031842304
6323,175819052,66116296
6324,175819052,1019606126978064389
6325,175819052,1197410231904399360
6326,175819052,1223195804233535489
6327,175819052,1363707343
6328,175819052,917309099754381313
6329,175819052,2608623831
6330,175819052,734083358339268608
6331,175819052,582206197
6332,175819052,2726647329
6333,175819052,341542693
6334,175819052,2401670049
6335,175819052,383987144
6336,175819052,987077153186512896
6337,175819052,2190546520
6338,175819052,1079115100475346944
6339,175819052,1200110280119914498
6340,175819052,559776930
6341,175819052,3043936567
6342,175819052,1253111369207029760
6343,175819052,1272355457835962370
6344,756792897433956353,1098271248688340992
6345,756792897433956353,1275167706082430977
6346,756792897433956353,783727182900264966
6347,756792897433956353,1238082282281369601
6348,756792897433956353,927625563551887362
6349,756792897433956353,1279852940451368961
6350,756792897433956353,1258540902055841800
6351,756792897433956353,1248989203351945216
6352,756792897433956353,1015411202325958658
6353,756792897433956353,1172430609446096897
6354,756792897433956353,990631569370046471
6355,756792897433956353,1437462726
6356,756792897433956353,1278366540405014529
6357,756792897433956353,1073893434837164032
6358,756792897433956353,1260612919387140098
6359,756792897433956353,2914186816
6360,756792897433956353,1132004135597936643
6361,756792897433956353,1274477937522356237
6362,756792897433956353,37524068
6363,756792897433956353,1281608074785099783
6364,756792897433956353,4913909092
6365,756792897433956353,931581418530070528
6366,756792897433956353,1265231411918843906
6367,756792897433956353,1283006853576826880
6368,756792897433956353,1149026964277215233
6369,756792897433956353,1019606126978064389
6370,756792897433956353,1156966442031599617
6371,756792897433956353,766024861756055553
6372,756792897433956353,1276909508850323456
6373,756792897433956353,935246004756123649
6374,756792897433956353,1271351424748642307
6375,756792897433956353,2514592495
6376,756792897433956353,884821734511304705
6377,756792897433956353,1363707343
6378,756792897433956353,1279861356750127106
6379,756792897433956353,775393287343599616
6380,756792897433956353,3601523537
6381,756792897433956353,1090470592254562305
6382,756792897433956353,1125867400187056128
6383,756792897433956353,1284611860281647107
6384,756792897433956353,1282805504922746880
6385,756792897433956353,1257792490444189696
6386,756792897433956353,1281963833989361669
6387,756792897433956353,23440901
6388,756792897433956353,1273144957872848896
6389,756792897433956353,1261553486015148033
6390,756792897433956353,1166044188259098626
6391,756792897433956353,1015889638232387584
6392,756792897433956353,869278907442364416
6393,756792897433956353,1120020708661387267
6394,756792897433956353,2726647329
6395,756792897433956353,1278485977514881028
6396,756792897433956353,1211698365336965120
6397,756792897433956353,2547290529
6398,756792897433956353,749601123871301632
6399,756792897433956353,1209821774281658368
6400,756792897433956353,1284909346711838720
6401,756792897433956353,810622307702030336
6402,756792897433956353,1398013915
6403,756792897433956353,1118722415603933184
6404,756792897433956353,1252177057129402370
6405,756792897433956353,341924717
6406,756792897433956353,1277270732628688897
6407,756792897433956353,1255402960923889666
6408,756792897433956353,922849095823384576
6409,756792897433956353,1228807033807417344
6410,756792897433956353,973464194
6411,756792897433956353,1272355457835962370
6412,1211698365336965120,1257792490444189696
6413,1211698365336965120,1283006853576826880
6414,1211698365336965120,1275167706082430977
6415,1211698365336965120,1019606126978064389
6416,1211698365336965120,1273144957872848896
6417,1211698365336965120,2514592495
6418,1211698365336965120,1258540902055841800
6419,1211698365336965120,1172430609446096897
6420,1211698365336965120,1278485977514881028
6421,1211698365336965120,1437462726
6422,1211698365336965120,2914186816
6423,1211698365336965120,1284611860281647107
6424,1211698365336965120,1274477937522356237
6425,1278485977514881028,1279385655395725318
6426,1278485977514881028,783727182900264966
6427,1278485977514881028,1148321357110923264
6428,1278485977514881028,927625563551887362
6429,1278485977514881028,1172430609446096897
6430,1278485977514881028,990631569370046471
6431,1278485977514881028,1260612919387140098
6432,1278485977514881028,1132004135597936643
6433,1278485977514881028,1277732107972993031
6434,1278485977514881028,37524068
6435,1278485977514881028,1281608074785099783
6436,1278485977514881028,931581418530070528
6437,1278485977514881028,1283006853576826880
6438,1278485977514881028,1149026964277215233
6439,1278485977514881028,766024861756055553
6440,1278485977514881028,1271351424748642307
6441,1278485977514881028,2514592495
6442,1278485977514881028,884821734511304705
6443,1278485977514881028,2496811601
6444,1278485977514881028,1279861356750127106
6445,1278485977514881028,1284611860281647107
6446,1278485977514881028,460034687
6447,1278485977514881028,1133776730865504261
6448,1278485977514881028,1257792490444189696
6449,1278485977514881028,835114179501543425
6450,1278485977514881028,1281963833989361669
6451,1278485977514881028,1168946296314617856
6452,1278485977514881028,1273144957872848896
6453,1278485977514881028,1295314640197636096
6454,1278485977514881028,1057403103350267906
6455,1278485977514881028,1291515763006808075
6456,1278485977514881028,869278907442364416
6457,1278485977514881028,1209880919278047238
6458,1278485977514881028,1166044188259098626
6459,1278485977514881028,1209222579459936256
6460,1278485977514881028,1211698365336965120
6461,1278485977514881028,1206477259109879809
6462,1278485977514881028,1057225221344759808
6463,1278485977514881028,1209821774281658368
6464,1278485977514881028,906490252419887109
6465,1278485977514881028,810622307702030336
6466,1278485977514881028,1398013915
6467,1278485977514881028,1274739528440348672
6468,1278485977514881028,1093540535967629313
6469,1278485977514881028,4849759792
6470,1278485977514881028,3140542486
6471,1278485977514881028,341924717
6472,1278485977514881028,1277270732628688897
6473,1278485977514881028,756792897433956353
6474,1278485977514881028,1260730901849227264
6475,1278485977514881028,1255402960923889666
6476,1278485977514881028,922849095823384576
6477,1278485977514881028,1277254980605444098
6478,1278485977514881028,712027515301265408
6479,1278485977514881028,1228807033807417344
6480,1278485977514881028,1282765183337869313
6481,244494703,2914186816
6482,244494703,1166044188259098626
6483,244494703,1437462726
6484,1282352417422663682,4913909092
6485,1282352417422663682,1281963833989361669
6486,1282352417422663682,1283006853576826880
6487,1282352417422663682,4849759792
6488,1282352417422663682,783727182900264966
6489,1282352417422663682,2514592495
6490,1282352417422663682,1172430609446096897
6491,1282352417422663682,884821734511304705
6492,1282352417422663682,1255402960923889666
6493,1282352417422663682,990631569370046471
6494,1282352417422663682,1279861356750127106
6495,1282352417422663682,890119581699895297
6496,1282352417422663682,1284611860281647107
6497,1282352417422663682,1281608074785099783
6498,712027515301265408,1274739528440348672
6499,712027515301265408,1260612919387140098
6500,712027515301265408,1248989203351945216
6501,712027515301265408,1278485977514881028
6502,1168946296314617856,1275167706082430977
6503,1168946296314617856,1254165312699797504
6504,1168946296314617856,1258540902055841800
6505,1168946296314617856,1172430609446096897
6506,1168946296314617856,1073893434837164032
6507,1168946296314617856,990631569370046471
6508,1168946296314617856,1437462726
6509,1168946296314617856,1274477937522356237
6510,1168946296314617856,4913909092
6511,1168946296314617856,1019606126978064389
6512,1168946296314617856,1156966442031599617
6513,1168946296314617856,1271414848115613696
6514,1168946296314617856,1232015881456308224
6515,1168946296314617856,1284611860281647107
6516,1168946296314617856,1133776730865504261
6517,1168946296314617856,1261553486015148033
6518,1168946296314617856,1166044188259098626
6519,1168946296314617856,1278485977514881028
6520,1168946296314617856,2547290529
6521,1168946296314617856,906490252419887109
6522,1168946296314617856,1398013915
6523,1168946296314617856,1252177057129402370
6524,810622307702030336,927625563551887362
6525,810622307702030336,1073893434837164032
6526,810622307702030336,1248989203351945216
6527,810622307702030336,143852165
6528,810622307702030336,2914186816
6529,810622307702030336,1260612919387140098
6530,810622307702030336,1274477937522356237
6531,810622307702030336,816900158
6532,810622307702030336,1057851693516382208
6533,810622307702030336,2514592495
6534,810622307702030336,1287887641174855680
6535,810622307702030336,884821734511304705
6536,810622307702030336,1232015881456308224
6537,810622307702030336,1279861356750127106
6538,810622307702030336,1284611860281647107
6539,810622307702030336,835114179501543425
6540,810622307702030336,1057403103350267906
6541,810622307702030336,1015889638232387584
6542,810622307702030336,869278907442364416
6543,810622307702030336,1120020708661387267
6544,810622307702030336,1278485977514881028
6545,810622307702030336,1209821774281658368
6546,810622307702030336,906490252419887109
6547,810622307702030336,1277270732628688897
6548,810622307702030336,756792897433956353
6549,810622307702030336,1285707731337449473
6550,810622307702030336,1260730901849227264
6551,810622307702030336,1277254980605444098
6552,4849759792,1156966442031599617
6553,4849759792,1273144957872848896
6554,4849759792,1276909508850323456
6555,4849759792,843833752031842304
6556,4849759792,935246004756123649
6557,4849759792,1266636095707418625
6558,4849759792,1255402960923889666
6559,4849759792,2496811601
6560,4849759792,1278485977514881028
6561,4849759792,1272355457835962370
6562,4849759792,1282352417422663682
6563,4849759792,749601123871301632
6564,4849759792,1209821774281658368
6565,1258540902055841800,1275167706082430977
6566,1258540902055841800,783727182900264966
6567,1258540902055841800,1148321357110923264
6568,1258540902055841800,1172430609446096897
6569,1258540902055841800,1248989203351945216
6570,1258540902055841800,990631569370046471
6571,1258540902055841800,1437462726
6572,1258540902055841800,2914186816
6573,1258540902055841800,1260612919387140098
6574,1258540902055841800,1274477937522356237
6575,1258540902055841800,1277732107972993031
6576,1258540902055841800,1282309614667800578
6577,1258540902055841800,1283006853576826880
6578,1258540902055841800,3159698955
6579,1258540902055841800,1276909508850323456
6580,1258540902055841800,2514592495
6581,1258540902055841800,1271414848115613696
6582,1258540902055841800,1133776730865504261
6583,1258540902055841800,1168946296314617856
6584,1258540902055841800,1261553486015148033
6585,1258540902055841800,1057403103350267906
6586,1258540902055841800,1166044188259098626
6587,1258540902055841800,869278907442364416
6588,1258540902055841800,1015889638232387584
6589,1258540902055841800,1209880919278047238
6590,1258540902055841800,1211698365336965120
6591,1258540902055841800,1206477259109879809
6592,1258540902055841800,1274739528440348672
6593,1258540902055841800,1093540535967629313
6594,1258540902055841800,756792897433956353
6595,1258540902055841800,1260730901849227264
6596,1258540902055841800,922849095823384576
6597,1258540902055841800,1282765183337869313
6598,1166044188259098626,1279385655395725318
6599,1166044188259098626,784107951384584193
6600,1166044188259098626,1275167706082430977
6601,1166044188259098626,783727182900264966
6602,1166044188259098626,927625563551887362
6603,1166044188259098626,1279852940451368961
6604,1166044188259098626,84071191
6605,1166044188259098626,1248989203351945216
6606,1166044188259098626,1258540902055841800
6607,1166044188259098626,1172430609446096897
6608,1166044188259098626,1073893434837164032
6609,1166044188259098626,1437462726
6610,1166044188259098626,2914186816
6611,1166044188259098626,1260612919387140098
6612,1166044188259098626,1132004135597936643
6613,1166044188259098626,1274477937522356237
6614,1166044188259098626,1281608074785099783
6615,1166044188259098626,4913909092
6616,1166044188259098626,1284536858840571905
6617,1166044188259098626,1283006853576826880
6618,1166044188259098626,1019606126978064389
6619,1166044188259098626,771259155919228928
6620,1166044188259098626,1156966442031599617
6621,1166044188259098626,1057851693516382208
6622,1166044188259098626,766024861756055553
6623,1166044188259098626,1276909508850323456
6624,1166044188259098626,1279810743509155841
6625,1166044188259098626,935246004756123649
6626,1166044188259098626,1282714276919226368
6627,1166044188259098626,1271351424748642307
6628,1166044188259098626,2514592495
6629,1166044188259098626,884821734511304705
6630,1166044188259098626,1271414848115613696
6631,1166044188259098626,1232015881456308224
6632,1166044188259098626,1279861356750127106
6633,1166044188259098626,460034687
6634,1166044188259098626,1066322350252204032
6635,1166044188259098626,1133776730865504261
6636,1166044188259098626,1257792490444189696
6637,1166044188259098626,835114179501543425
6638,1166044188259098626,1168946296314617856
6639,1166044188259098626,1273144957872848896
6640,1166044188259098626,244494703
6641,1166044188259098626,1057403103350267906
6642,1166044188259098626,1291515763006808075
6643,1166044188259098626,1261553486015148033
6644,1166044188259098626,1209880919278047238
6645,1166044188259098626,1015889638232387584
6646,1166044188259098626,1278485977514881028
6647,1166044188259098626,1209222579459936256
6648,1166044188259098626,1057225221344759808
6649,1166044188259098626,1398013915
6650,1166044188259098626,341924717
6651,1166044188259098626,1277270732628688897
6652,1166044188259098626,1266636095707418625
6653,1166044188259098626,1260730901849227264
6654,1166044188259098626,1255402960923889666
6655,1166044188259098626,922849095823384576
6656,1166044188259098626,890119581699895297
6657,1166044188259098626,1228807033807417344
6658,1166044188259098626,878425057315487746
6659,1166044188259098626,1282765183337869313
6660,1166044188259098626,1282782186031259651
6661,816900158,1172430609446096897
6662,816900158,1116577392057655297
6663,816900158,884821734511304705
6664,816900158,810622307702030336
6665,1206477259109879809,927625563551887362
6666,1206477259109879809,1258540902055841800
6667,1206477259109879809,1248989203351945216
6668,1206477259109879809,143852165
6669,1206477259109879809,1172430609446096897
6670,1206477259109879809,1073893434837164032
6671,1206477259109879809,1437462726
6672,1206477259109879809,1278366540405014529
6673,1206477259109879809,2914186816
6674,1206477259109879809,1274477937522356237
6675,1206477259109879809,1277732107972993031
6676,1206477259109879809,4913909092
6677,1206477259109879809,1283006853576826880
6678,1206477259109879809,1149026964277215233
6679,1206477259109879809,1156966442031599617
6680,1206477259109879809,2514592495
6681,1206477259109879809,1282714276919226368
6682,1206477259109879809,1133776730865504261
6683,1206477259109879809,1282805504922746880
6684,1206477259109879809,1257792490444189696
6685,1206477259109879809,1273144957872848896
6686,1206477259109879809,1278485977514881028
6687,1206477259109879809,1057225221344759808
6688,1206477259109879809,906490252419887109
6689,1206477259109879809,341924717
6690,1206477259109879809,712027515301265408
6691,1206477259109879809,1032414958083104769
6692,1206477259109879809,1195712410734223360
6693,1148321357110923264,1178693263483703296
6694,1148321357110923264,1283006853576826880
6695,1148321357110923264,1275167706082430977
6696,1148321357110923264,1156966442031599617
6697,1148321357110923264,2514592495
6698,1148321357110923264,1120020708661387267
6699,1148321357110923264,1258540902055841800
6700,1148321357110923264,143852165
6701,1148321357110923264,884821734511304705
6702,1148321357110923264,1172430609446096897
6703,1148321357110923264,1278485977514881028
6704,1148321357110923264,1437462726
6705,1148321357110923264,1073893434837164032
6706,1148321357110923264,1284611860281647107
6707,1148321357110923264,1274477937522356237
6708,1148321357110923264,1282782186031259651
6709,1282714276919226368,1275167706082430977
6710,1282714276919226368,1073893434837164032
6711,1282714276919226368,1248989203351945216
6712,1282714276919226368,1437462726
6713,1282714276919226368,2914186816
6714,1282714276919226368,1260612919387140098
6715,1282714276919226368,1132004135597936643
6716,1282714276919226368,1274477937522356237
6717,1282714276919226368,1172822988493918209
6718,1282714276919226368,1276909508850323456
6719,1282714276919226368,884821734511304705
6720,1282714276919226368,1133776730865504261
6721,1282714276919226368,1261553486015148033
6722,1282714276919226368,1166044188259098626
6723,1282714276919226368,869278907442364416
6724,1282714276919226368,1209222579459936256
6725,1282714276919226368,1206477259109879809
6726,1282714276919226368,2547290529
6727,1282714276919226368,1255402960923889666
6728,1282714276919226368,1228807033807417344
6729,1282714276919226368,1282765183337869313
6730,1156966442031599617,1148321357110923264
6731,1156966442031599617,1248989203351945216
6732,1156966442031599617,1015411202325958658
6733,1156966442031599617,1260612919387140098
6734,1156966442031599617,931581418530070528
6735,1156966442031599617,1276909508850323456
6736,1156966442031599617,1133776730865504261
6737,1156966442031599617,1168946296314617856
6738,1156966442031599617,1273144957872848896
6739,1156966442031599617,1166044188259098626
6740,1156966442031599617,1015889638232387584
6741,1156966442031599617,869278907442364416
6742,1156966442031599617,1206477259109879809
6743,1156966442031599617,906490252419887109
6744,1156966442031599617,4849759792
6745,1156966442031599617,559776930
6746,1156966442031599617,756792897433956353
6747,1156966442031599617,1244735902989066248
6748,1156966442031599617,1282765183337869313
6749,1183670494572306432,1279385655395725318
6750,1183670494572306432,1273144957872848896
6751,1183670494572306432,2514592495
6752,1183670494572306432,1291515763006808075
6753,1183670494572306432,1232015881456308224
6754,1183670494572306432,2914186816
6755,1276909508850323456,1279385655395725318
6756,1276909508850323456,1275167706082430977
6757,1276909508850323456,783727182900264966
6758,1276909508850323456,927625563551887362
6759,1276909508850323456,1258540902055841800
6760,1276909508850323456,1248989203351945216
6761,1276909508850323456,1172430609446096897
6762,1276909508850323456,990631569370046471
6763,1276909508850323456,1437462726
6764,1276909508850323456,1125820552474714114
6765,1276909508850323456,2914186816
6766,1276909508850323456,1132004135597936643
6767,1276909508850323456,1274477937522356237
6768,1276909508850323456,4913909092
6769,1276909508850323456,1284536858840571905
6770,1276909508850323456,1283006853576826880
6771,1276909508850323456,1019606126978064389
6772,1276909508850323456,1156966442031599617
6773,1276909508850323456,935246004756123649
6774,1276909508850323456,1279810743509155841
6775,1276909508850323456,2514592495
6776,1276909508850323456,1282714276919226368
6777,1276909508850323456,884821734511304705
6778,1276909508850323456,2496811601
6779,1276909508850323456,1279861356750127106
6780,1276909508850323456,775393287343599616
6781,1276909508850323456,1090470592254562305
6782,1276909508850323456,1137419725401722880
6783,1276909508850323456,1284611860281647107
6784,1276909508850323456,460034687
6785,1276909508850323456,1133776730865504261
6786,1276909508850323456,835114179501543425
6787,1276909508850323456,708239676247777281
6788,1276909508850323456,1273144957872848896
6789,1276909508850323456,1261553486015148033
6790,1276909508850323456,1166044188259098626
6791,1276909508850323456,1015889638232387584
6792,1276909508850323456,1120020708661387267
6793,1276909508850323456,1156300985633054725
6794,1276909508850323456,1178693263483703296
6795,1276909508850323456,4849759792
6796,1276909508850323456,341924717
6797,1276909508850323456,756792897433956353
6798,1276909508850323456,1260730901849227264
6799,1276909508850323456,1277254980605444098
6800,1276909508850323456,1272355457835962370
6801,1276909508850323456,973464194
6802,1276909508850323456,1282782186031259651
6803,1209821774281658368,1275167706082430977
6804,1209821774281658368,1172430609446096897
6805,1209821774281658368,1073893434837164032
6806,1209821774281658368,1015411202325958658
6807,1209821774281658368,1125820552474714114
6808,1209821774281658368,2914186816
6809,1209821774281658368,37524068
6810,1209821774281658368,1173967272941170689
6811,1209821774281658368,1283006853576826880
6812,1209821774281658368,2514592495
6813,1209821774281658368,1256346433680297986
6814,1209821774281658368,1287887641174855680
6815,1209821774281658368,884821734511304705
6816,1209821774281658368,1363707343
6817,1209821774281658368,1284611860281647107
6818,1209821774281658368,1257792490444189696
6819,1209821774281658368,1273144957872848896
6820,1209821774281658368,1261553486015148033
6821,1209821774281658368,1015889638232387584
6822,1209821774281658368,1120020708661387267
6823,1209821774281658368,1209222579459936256
6824,1209821774281658368,2726647329
6825,1209821774281658368,1278485977514881028
6826,1209821774281658368,2370943447
6827,1209821774281658368,749601123871301632
6828,1209821774281658368,810622307702030336
6829,1209821774281658368,1252177057129402370
6830,1209821774281658368,4849759792
6831,1209821774281658368,1093540535967629313
6832,1209821774281658368,1277270732628688897
6833,1209821774281658368,756792897433956353
6834,1209821774281658368,922849095823384576
6835,1209821774281658368,1277254980605444098
6836,1209821774281658368,973464194
6837,1209821774281658368,1195712410734223360
6838,1209821774281658368,1282782186031259651
6839,3159698955,1283006853576826880
6840,3159698955,1275167706082430977
6841,3159698955,2514592495
6842,3159698955,927625563551887362
6843,3159698955,1258540902055841800
6844,3159698955,1260730901849227264
6845,3159698955,1172430609446096897
6846,3159698955,1437462726
6847,3159698955,2914186816
6848,3159698955,1274477937522356237
6849,1209222579459936256,1098271248688340992
6850,1209222579459936256,1275167706082430977
6851,1209222579459936256,783727182900264966
6852,1209222579459936256,1248989203351945216
6853,1209222579459936256,2914186816
6854,1209222579459936256,1260612919387140098
6855,1209222579459936256,931581418530070528
6856,1209222579459936256,1283006853576826880
6857,1209222579459936256,766024861756055553
6858,1209222579459936256,1282714276919226368
6859,1209222579459936256,1279861356750127106
6860,1209222579459936256,1282805504922746880
6861,1209222579459936256,1166044188259098626
6862,1209222579459936256,1015889638232387584
6863,1209222579459936256,1120020708661387267
6864,1209222579459936256,1278485977514881028
6865,1209222579459936256,1057225221344759808
6866,1209222579459936256,749601123871301632
6867,1209222579459936256,1209821774281658368
6868,1209222579459936256,1228807033807417344
6869,1209222579459936256,1272355457835962370
6870,884821734511304705,1275167706082430977
6871,884821734511304705,783727182900264966
6872,884821734511304705,1148321357110923264
6873,884821734511304705,927625563551887362
6874,884821734511304705,1279852940451368961
6875,884821734511304705,84071191
6876,884821734511304705,1073893434837164032
6877,884821734511304705,1278366540405014529
6878,884821734511304705,1260612919387140098
6879,884821734511304705,1132004135597936643
6880,884821734511304705,1274477937522356237
6881,884821734511304705,37524068
6882,884821734511304705,4913909092
6883,884821734511304705,931581418530070528
6884,884821734511304705,816900158
6885,884821734511304705,1149026964277215233
6886,884821734511304705,766024861756055553
6887,884821734511304705,1276909508850323456
6888,884821734511304705,1282714276919226368
6889,884821734511304705,1256346433680297986
6890,884821734511304705,1284611860281647107
6891,884821734511304705,1116577392057655297
6892,884821734511304705,1273144957872848896
6893,884821734511304705,1261553486015148033
6894,884821734511304705,1015889638232387584
6895,884821734511304705,869278907442364416
6896,884821734511304705,1120020708661387267
6897,884821734511304705,1209880919278047238
6898,884821734511304705,2726647329
6899,884821734511304705,1278485977514881028
6900,884821734511304705,906490252419887109
6901,884821734511304705,810622307702030336
6902,884821734511304705,1398013915
6903,884821734511304705,756792897433956353
6904,884821734511304705,922849095823384576
6905,214722676,3121397785
6906,214722676,1054305535
6907,214722676,978600467868524545
6908,214722676,1272727383687086080
6909,214722676,355697024
6910,214722676,388302135
6911,214722676,893410414322634752
6912,214722676,1206193398098595840
6913,214722676,843833752031842304
6914,214722676,1167147633254850560
6915,214722676,1274626071288307712
6916,214722676,237912269
6917,214722676,1223195804233535489
6918,214722676,552511754
6919,214722676,1683015014
6920,214722676,26850858
6921,214722676,1295314640197636096
6922,214722676,341542693
6923,214722676,2401670049
6924,214722676,383987144
6925,214722676,987077153186512896
6926,214722676,19580296
6927,214722676,1078079945266655232
6928,214722676,1079115100475346944
6929,214722676,141521373
6930,214722676,1284909346711838720
6931,214722676,1281262760622505986
6932,214722676,175819052
6933,214722676,3140542486
6934,214722676,30444324
6935,214722676,1223666855337955328
6936,214722676,1253111369207029760
6937,214722676,1244735902989066248
6938,1278366540405014529,1098271248688340992
6939,1278366540405014529,1279385655395725318
6940,1278366540405014529,1275167706082430977
6941,1278366540405014529,783727182900264966
6942,1278366540405014529,1172430609446096897
6943,1278366540405014529,1248989203351945216
6944,1278366540405014529,990631569370046471
6945,1278366540405014529,1228894219110092803
6946,1278366540405014529,1437462726
6947,1278366540405014529,2914186816
6948,1278366540405014529,1260612919387140098
6949,1278366540405014529,1274477937522356237
6950,1278366540405014529,1132004135597936643
6951,1278366540405014529,1284536858840571905
6952,1278366540405014529,1283006853576826880
6953,1278366540405014529,766024861756055553
6954,1278366540405014529,935246004756123649
6955,1278366540405014529,2514592495
6956,1278366540405014529,1256346433680297986
6957,1278366540405014529,884821734511304705
6958,1278366540405014529,1279861356750127106
6959,1278366540405014529,1125867400187056128
6960,1278366540405014529,1090470592254562305
6961,1278366540405014529,1284611860281647107
6962,1278366540405014529,1257792490444189696
6963,1278366540405014529,1281963833989361669
6964,1278366540405014529,1273144957872848896
6965,1278366540405014529,1261553486015148033
6966,1278366540405014529,1166044188259098626
6967,1278366540405014529,1291515763006808075
6968,1278366540405014529,2726647329
6969,1278366540405014529,1206477259109879809
6970,1278366540405014529,749601123871301632
6971,1278366540405014529,1398013915
6972,1278366540405014529,1118722415603933184
6973,1278366540405014529,756792897433956353
6974,1278366540405014529,1285707731337449473
6975,1278366540405014529,1266636095707418625
6976,1278366540405014529,1260730901849227264
6977,1278366540405014529,1255402960923889666
6978,1278366540405014529,922849095823384576
6979,1278366540405014529,1277254980605444098
6980,1278366540405014529,1228807033807417344
6981,1278366540405014529,1282765183337869313
6982,1093540535967629313,1275167706082430977
6983,1093540535967629313,1279852940451368961
6984,1093540535967629313,1258540902055841800
6985,1093540535967629313,1248989203351945216
6986,1093540535967629313,1437462726
6987,1093540535967629313,2914186816
6988,1093540535967629313,1260612919387140098
6989,1093540535967629313,2514592495
6990,1093540535967629313,884821734511304705
6991,1093540535967629313,3601523537
6992,1093540535967629313,1284611860281647107
6993,1093540535967629313,1282805504922746880
6994,1093540535967629313,1257792490444189696
6995,1093540535967629313,835114179501543425
6996,1093540535967629313,23440901
6997,1093540535967629313,1273144957872848896
6998,1093540535967629313,1278485977514881028
6999,1093540535967629313,2370943447
